genomicGC	genomicLen	NCBI_bioProjectAccession	habitat	disease	io.gc	io.at	z4s.gc.le	z4s.gc.la	z4s.at.le	z4s.at.la	zaa.1s.gc.le	zaa.1s.gc.la	zaa.1s.at.le	zaa.1s.at.la	habitatGold	habitatImg	hostassociated	GCgroups	SizeGenomic	intra
NC_007797	41.64	1471282	PRJNA57951	HostAssociated	Human granulocytic anaplasmosis	0.0860210441166557	-0.0301169984739329	0.413903254690086	0.376071810978943	-0.366062183691172	-0.361783783803567	1.64052774518266	1.25911376475344	0.857804883087362	0.773933328822521	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	Y
NC_009783	45.55	3765351	PRJNA58957	Aquatic	Vibriosis	0.0447965666915964	-0.00926745214921064	0.0911372189186192	-0.00917408124100666	-0.348093955663944	-0.30184963309986	0.86792113814997	0.999388555825485	1.10254555347415	1.01412064649296	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_015930	38.83	1950135	PRJNA73413	HostAssociated	Lactococcosis	0.0795566865050157	0.0316425249879737	-0.384692502879216	-0.423795167730555	-0.392090972886141	-0.445589187859479	1.1864592311582	1.23616748704637	1.12256241149459	1.34389018483101	NA	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_009881	32.33	1231060	PRJNA58161	HostAssociated	Rickettsialpox	0.0520265853127043	0.00308894339965477	0.0603201006424237	0.0296681601925148	-0.36852799657791	-0.210850678246773	1.01848984532451	1.07817878812094	1.38394121543886	1.31465325541532	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_004344	22.48	697724	PRJNA57853	HostAssociated	NA	0.00120672050496612	0.00636261562316206	0.120842025860492	0.130790202361678	0.0402242664301766	0.0714431132742556	1.15056316797987	1.24080403457374	1.00234600975028	1.05614566262947	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_012026	49.77	1202435	PRJNA58577	HostAssociated	Bovine anaplasmosis	0.0352956541613609	-0.0333633904418395	0.129882700651973	0.156330212497121	-0.323262613663384	-0.0245106875527049	1.93798953484772	1.39494168862087	0.686656754987482	0.451421962508444	Host-associated	Host-associated	N	(47.3,60.2]	[1.39e+05,2.09e+06]	Y
NC_006142	28.92	1111496	PRJNA58063	HostAssociated	Endemic typhus and murine typhus	0.0660904296814054	-0.0129958144817676	0.176715209315421	0.142882022486906	-0.295086235513912	-0.207552725606154	0.758104658672555	1.046546720266	1.37872394861184	1.15965505643724	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_008369	32.16	1895727	PRJNA58687	Multiple	Tularemia	0.0737475413629527	-3.62501404692943e-06	-0.120190336169702	-0.241840514589204	-0.331055343771374	-0.243400691479605	1.27909058085057	1.53070441582751	1.25173950661681	1.16534422364734	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_014935	53.91	2101285	PRJNA62183	Specialized	NA	0.0461620530015813	0.00880785660809442	-0.342327447785283	-0.529498334549183	-0.467137487839798	-0.100609383200958	1.65186632350586	1.63629171532164	1.19720355844662	0.820751122780994	Environmental	Environmental	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_007964	61.71	4406967	PRJNA58293	Terrestrial	NA	0.0217431453686002	-0.0203763934061657	-0.0971444185635688	-0.113502390660573	-0.296993447800271	-0.203968485936679	0.940499894784912	0.959863271057994	0.671442440905726	0.537909685671129	Engineered	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_009091	31.34	1641879	PRJNA58437	Aquatic	NA	0.0481513828238719	-0.018792624400101	-0.460928467791491	-0.307050887875168	-0.157736620307868	-0.0749486620864474	1.76159966702503	1.86425582328741	1.02451503300946	1.00439730157951	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_009975	33.42	1744193	PRJNA58947	Aquatic	None	0.00463291930762016	-0.0091705278209341	-0.0021122810968137	-0.159002291410473	0.234209938679131	0.126267954486929	2.31633115169413	2.34694357875585	0.779857120237953	0.934022279731415	Environmental	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_015660	43.95	3893306	PRJNA48129	Multiple	endospore-forming	0.104834298584299	0.0318482331365871	0.101314940805095	0.318144511930303	-0.0722114960781967	0.209937494367672	0.774309362391952	0.84857160027234	0.662708685434921	0.570246083067991	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_006831	27.51	1499920	PRJNA58245	HostAssociated	African heartwater	0.189568736183446	-0.0665267159331073	0.369149748528694	-0.125588637731662	-0.145380401206672	0.135037263957024	0.88508459104263	1.34955652595334	1.07396992866358	0.725471001304422	Environmental	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_008816	31.32	1669886	PRJNA58307	Aquatic	None	0.0236264040281082	-0.0277142857142857	-0.393617925679889	-0.372037438992818	-0.126381715566714	-0.098175473626686	1.77698982340182	1.85300781715992	1.02797944444276	1.0169460823676	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_002978	35.23	1267782	PRJNA57851	HostAssociated	None	0.00172169487910045	0.00316874173507323	0.198553379893132	0.132385560860785	-0.0681961333562623	-0.0540690242693573	1.48071032309784	1.46552148550427	1.110580633795	1.03309692094686	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_009663	43.87	2562277	PRJNA58863	Specialized	None	0.0652868921420158	0.0102313404926003	-0.120375435674902	-0.214394050297869	-0.17069695123556	-0.0368921159269076	1.26234150958358	1.40419336319678	1.0155088622055	1.01966753139541	NA	Environmental	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_013656	34.91	2598144	PRJNA42831	NA	NA	0.0964914483763217	0.0424442126661662	-0.361827846915889	-0.486200843970408	-0.370449995161301	-0.349742642091637	1.15859529189939	1.50205179587745	1.06121358636013	1.26814638446748	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_008699	71.65	4985871	PRJNA58149	Terrestrial	None	0.0128803997323866	-0.00111718704063033	-0.260460469815165	-0.210304579877504	-0.260691987273435	-0.0259204190640292	1.32941703041511	1.23521160763087	0.317049974117947	0.074738006323473	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_010741	52.78	1138978	PRJNA58977	HostAssociated	Syphilis	0.0917723226328568	-0.0611270880499296	0.339757293388035	0.161044189869181	-0.26841894719822	-0.291649990941149	0.346906756071943	0.505933877780407	0.5312165640186	0.340585129421779	NA	NA	N	(47.3,60.2]	[1.39e+05,2.09e+06]	N
NC_015391	35.25	2635294	PRJNA65789	NA	NA	0.115897562786094	0.0519155839838296	-0.112653554526952	-0.0301622789702012	-0.173532417845762	-0.122568658838954	1.29254223148718	1.40818645276213	0.933785974169765	1.14853661885511	Environmental	Environmental	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_014970	38.85	1147259	PRJNA62461	NA	NA	0.0361964952599828	-0.0375830375830376	-0.533636837970336	-0.450364108338793	-0.453450847223353	-0.340446731762686	1.70529307575852	1.94231168684873	1.71310115657833	2.49852083462858	NA	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_005823	35.05	4277185	PRJNA58065	HostAssociated	Leptospirosis	0.0673626538202331	-0.0200129941391719	0.0800056397840703	-0.115364721027404	-0.335855170281478	-0.217033235573165	0.720677942188161	1.03704690548933	0.981194801391759	0.748265790770888	Host-associated	Host-associated	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_012441	57.15	2125701	PRJNA59241	HostAssociated	Brucellosis	0.0336123119733657	-0.0198591127098321	-0.201624096593517	-0.235291584937607	-0.845871784162497	-0.549672542616881	0.990762166820365	1.04792715884498	1.29516804141734	0.902979249782995	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	Y
NC_000916	49.54	1751377	PRJNA57877	Specialized	NA	0.0265500425729546	0.0129138054729937	-0.609681328169546	-0.530137501804779	0.111566914766188	0.0379878913958657	2.38466396424116	2.56445824264055	0.280310633961522	0.501660131850927	NA	NA	N	(47.3,60.2]	[1.39e+05,2.09e+06]	N
NC_008530	35.26	1894360	PRJNA57687	HostAssociated	NA	0.095740419281613	0.02301329394387	-0.395426008793608	-0.60518889543184	-0.450324033493391	-0.353633212424666	1.41670571629965	1.7777434831919	1.58615139200687	1.42751989434771	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_003103	32.44	1268755	PRJNA57633	HostAssociated	Rocky Mountain Spotted Fever	0.0636299435028249	0.0137751240433942	-0.0156426003661294	-0.0421839505889243	-0.403809920195158	-0.182181566418126	1.03249674334045	1.12410970175231	1.4195581774333	1.28754088664343	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_009778	56.77	4368373	PRJNA58145	HostAssociated	Meningitis, septicemia, necrotizing enterocolitis	0.0189116764961638	0.00645712731652356	0.158597797684683	0.173568870606493	-0.871410374370896	-0.733616366662227	0.715244347720341	0.664523817897809	1.34070327987714	1.18061585525562	NA	Engineered	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_016894	39.34	4044777	PRJNA88073	NA	NA	0.122057920589439	0.0424093781177253	-0.138913502418973	-0.152586918196057	-0.210445361396643	-0.315684758540647	1.65673972931042	1.65871448526882	1.00387319452466	1.36560556908313	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_013893	33.87	2658366	PRJNA46233	NA	NA	0.0878305170704719	0.0291168885068034	-0.0357369508118735	-0.169190589549164	-0.070038032316311	0.0154956670850424	0.917206361784787	1.19751662062463	1.04807817302381	1.09239249049264	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_014506	35.24	2153198	PRJNA53043	NA	NA	0.0640221671284818	-0.00563172408435934	-0.100588460289325	-0.314819304754867	-0.133302336095258	-0.107844414568482	1.23817836803203	1.46074422958515	1.14957745817426	1.24918570420056	Environmental	Environmental	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_007622	32.78	2742531	PRJNA57661	HostAssociated	Mastitis	0.125025069190967	0.0511501504416189	0.113615081056262	0.0356901846070411	-0.149863029410995	0.094199680973894	0.822053166899607	1.17338534726845	1.07642185599409	0.956110311881581	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_010694	53.73	3883467	PRJNA59029	HostAssociated	NA	0.032340329264656	-0.0120732182266649	0.14977081761299	0.178176742147518	-0.527096140347707	-0.44585382433453	0.817947403278858	0.784435573222618	1.06775077295219	0.883318045884825	NA	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_016857	52.18	4878013	PRJNA84393	NA	NA	0.0433467844920059	-0.00427019492444189	0.197967262218263	0.165830489782714	-0.560104016653545	-0.443427708984188	0.745811157729176	0.834348398554128	1.07744478701315	0.933221056667664	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_003295	67.04	3716413	PRJNA57593	Multiple	Plant rot	0.0232006447145889	-0.00966251225318583	-0.0174120595178867	-0.0162890739298975	-0.437455274341692	0.0665937016680892	0.852881791765094	0.828894988883121	0.741372722776126	0.174534702156185	Environmental	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_008599	33.31	1773615	PRJNA58545	HostAssociated	Infertility, infectious abortions, septicemia, meningitis	0.024874731567645	-0.0328277923048188	-0.138131001389179	-0.010073316816686	-0.24204035707006	-0.0761637986018094	2.65764888725931	2.10764210492221	1.42947061558335	1.13557858958113	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_015921	28.7	900755	PRJNA71231	HostAssociated	Lyme disease	0.229348882410107	-0.0372695698637457	-0.7200775018212	0.0584519716055286	-0.634445586814905	0.307850536051685	1.9079603011291	1.58930135737099	1.44557810077586	1.2549536085086	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_014616	62.76	2186882	PRJNA59545	NA	NA	0.0157248351301189	0.0124835918454821	-0.240081336538952	-0.122916833592439	-0.431058452456391	0.161279093048013	1.25667789437666	0.981802655757369	0.945684764948632	0.382955084308897	Host-associated	Host-associated	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_008346	44.87	2936195	PRJNA58179	Multiple	NA	0.0836322259875826	0.0340481593355675	-0.299139550928767	-0.0340998387319381	-0.396891098705646	-0.194630634555954	2.00259965900263	1.75174204343622	1.06908900467691	1.00947239110832	NA	Engineered	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_015975	43.47	2066647	PRJNA73417	NA	NA	0.0918534149676039	0.0241362881015188	-0.241920983623853	-0.0906423991930215	-0.443438482867391	-0.119110518089863	1.39431969215516	1.25395344941822	1.2778376343504	1.00018725672115	NA	NA	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_012850	61.09	4767043	PRJNA58991	HostAssociated	NA	0.0129787851857066	-0.0173869982668024	-0.354504108935275	-0.356690038113349	-0.579234372669802	-0.435657958064548	1.22742942572877	1.20010129376936	0.926461062954499	0.696925876312908	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_012490	62.31	6516310	PRJNA59019	Multiple	NA	0.0422068327530161	-0.0313015523878009	-0.197021602451388	-0.273882644158708	-0.158600957977127	-0.0431059205832765	1.07864862980562	1.15910319303622	0.377046699779117	0.120539893873817	NA	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_007613	51.21	4519823	PRJNA58215	HostAssociated	Dysentery	0.0117659295879783	0.000656996695880695	0.267692800355159	0.23356053639951	-0.544947305596061	-0.468262333733787	0.745960594434959	0.787899311144716	1.08134882910145	0.987093580909997	Host-associated	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_009253	42.28	3608104	PRJNA58277	Aquatic	NA	0.0811061071593922	0.0297456619087601	-0.470859729139665	-0.269011886075217	-0.313302607738806	-0.15699102617673	1.86877578872523	1.73481210438298	1.00021586729576	0.958383007288537	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_013595	70.87	10341314	PRJNA42521	Terrestrial	NA	0.00903488540739456	-0.0103305714471349	-0.23887774074405	-0.215410204480159	-0.219844882030476	-0.0107780785464904	1.3355994497211	1.22494633901033	0.248420427406531	-0.00729698170672793	Host-associated	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_014644	41.36	1667350	PRJNA55487	HostAssociated	Bacterial vaginosis	0.10144308271991	-0.0415458672939117	-0.147963911762848	0.0170506452141405	-0.462308284723881	-0.335460916257104	0.870947752973875	1.0629875058974	1.40125615063645	1.23982078159935	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_015744	41.33	1038313	PRJNA68843	NA	NA	0.140665443079674	-0.024825550187869	-0.0653216884039376	-0.114636559812872	-0.342534516760191	-0.451534888934444	0.750572482295538	0.611040152241119	0.711113480857908	0.706590901088008	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	Y
NC_015311	50.36	2937589	PRJNA65091	HostAssociated	NA	0.0130880043293354	-0.027564984732058	-0.187614012396517	-0.183145987611575	-0.131286362190688	-0.0970485094848437	1.36636983220319	1.35878923305846	0.997302627944974	0.856295193201726	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_008593	28.86	2547720	PRJNA58643	Terrestrial	NA	0.217435744553992	0.103257260685702	-0.302462432487943	-0.230202264741197	-0.197763295973127	0.0953477347600838	2.88248110957914	2.29679377902731	1.15261644449819	1.42812283143	NA	NA	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_015736	58.83	138927	PRJNA68741	NA	NA	0.0330424254653685	0.00318240995226385	-0.11639364386421	-0.0543450507883504	0.196955618595265	0.250377081461376	1.5266339562824	1.7642074518124	-0.212621618569486	-0.0729339447615293	Engineered	Host-associated	N	(47.3,60.2]	[1.39e+05,2.09e+06]	Y
NC_008253	50.52	4938920	PRJNA58531	HostAssociated	Urinary tract infection	0.0284131717603526	-0.00942022629593895	0.238302183702433	0.192239185438837	-0.54300992239991	-0.440577793832626	0.73240274556927	0.797103841411776	1.09330066028716	0.921548368565911	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_015873	52.8	2464883	PRJNA71135	NA	NA	0.0148058563758635	0.0252793183827667	-0.588171582084601	-0.727855044738626	-0.721155952514326	-0.244047009874374	1.86151061883584	1.58572611986746	1.37820388603322	1.00811429012647	NA	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_014555	38.94	1629551	PRJNA53539	NA	NA	0.048571627486018	0.0155658632366751	0.00766357964782673	0.0131456355816954	-1.11904860238157	-0.962109022695991	1.38983175830945	1.3691554588778	2.13467533900201	2.05528779896675	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_007644	55.79	2628784	PRJNA58051	Aquatic	NA	0.0480096279886243	0.0132740394291684	-0.396970929227934	-0.31289375792499	-0.482512102066495	-0.410352675378869	1.81888154892198	1.67521787124494	0.851920767082102	0.860146807408991	Environmental	Environmental	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_009089	29.06	4290252	PRJNA57679	Multiple	Antibiotic-associated diarrhea and pseudomembraneous colitis	0.194180696634082	0.0764055519979014	-0.198823950972395	0.289361548959545	-0.109510930948071	0.0804423224439923	2.61226583205592	2.12144825431346	0.991969891128384	1.29499382101509	Engineered	Host-associated	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_013892	44.97	4225498	PRJNA46345	HostAssociated	NA	0.0204758313809241	-0.0114793381384908	0.064286401261483	0.0619554710641605	-0.34490627127383	-0.352494528436539	0.884415816709392	0.821065746452467	1.03161606524752	1.01756702177318	Host-associated	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_016616	65.37	3806980	PRJNA81439	NA	NA	0.0180262085397204	-0.031909077830528	-0.445646280824765	-0.500914841017766	-0.889631131416868	-0.45349490498911	1.50684754579891	1.43060988757147	1.27935735635437	0.719992337285393	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_008340	67.53	3275944	PRJNA58467	Aquatic	NA	0.0372302078234168	-0.0278065374944535	-0.122245235781181	-0.114334676005953	-0.642782472208624	-0.202146695304426	1.50372374917819	1.32861327932723	0.961260823871365	0.406645223702217	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_014152	45.88	3157416	PRJNA48823	Specialized	NA	0.113618492873556	0.035177109434886	-0.300411021226508	-0.00180910487075921	-0.553704368939353	-0.183419105252277	1.87010377786971	1.54953385066998	1.14007602439354	0.961446226726972	NA	Engineered	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_007333	67.5	3642249	PRJNA57703	Multiple	Mushroom worker's disease, farmer's lung disease	-0.00458356991795657	0.0300003374616137	-0.259044013321251	-0.159495309339861	-0.257743849295804	-0.301497872020195	1.19980838995511	0.896179413407508	0.375929192587407	0.455970743075008	NA	Engineered	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_017031	52.19	2337657	PRJNA157909	NA	NA	0.0741642138558187	-0.0283687265147676	-0.240640183899839	-0.448011443896432	-0.373467525603749	-0.270319793069208	0.951380969739191	1.16618811154913	0.857639275946652	0.469911123766005	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_015278	41.88	2080974	PRJNA64757	NA	NA	0.0643363608337879	0.0320077069622445	-0.697177346077629	-0.810542677184161	-0.680491977279992	-0.434052152522461	1.71885968174338	1.95001355321715	1.54449003004201	1.44021343252927	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_017056	29	1111445	PRJNA158063	NA	NA	0.0694601736504341	-0.0248552726899726	0.147083710615544	0.0225367669756091	-0.251201819275615	-0.224564032512978	0.799490245124861	1.11378029927385	1.35781777954047	1.1133439058802	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_011601	50.57	4965553	PRJNA59343	HostAssociated	NA	0.0381322552999939	-0.0067956271616525	0.217215672138034	0.214969643801076	-0.551101670712415	-0.430705912437103	0.745132766709601	0.829776830673314	1.12242966704536	0.959422079185476	NA	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_013406	51.24	7121665	PRJNA41127	NA	NA	0.0737503252516353	0.0271576474917872	0.0331643317777174	0.15651320868114	-0.188657346817323	-0.0727632356702857	1.12763734093006	1.05188712884175	0.674643750505378	0.635195253638637	Environmental	Environmental	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
